Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
700000,1.3491372,199.0,-0.15586698,-0.499044479843643,-0.499044479843643,1.0
710000,1.3481473,199.0,-0.1655169,-0.49905458089302884,-0.49905458089302884,1.0
720000,1.3459616,199.0,-0.17375633,-0.499044479843643,-0.499044479843643,1.0
730000,1.3436058,199.0,-0.17764492,-0.49905458089302884,-0.49905458089302884,1.0
740000,1.3409901,199.0,-0.182869,-0.499044479843643,-0.499044479843643,1.0
750000,1.3382504,199.0,-0.18973501,-0.49905458089302884,-0.49905458089302884,1.0
760000,1.3362002,199.0,-0.19282407,-0.499044479843643,-0.499044479843643,1.0
770000,1.3359593,199.0,-0.19411026,-0.49905458089302884,-0.49905458089302884,1.0
780000,1.3343587,199.0,-0.19492063,-0.499044479843643,-0.499044479843643,1.0
790000,1.3311126,199.0,-0.18888748,-0.49905458089302884,-0.49905458089302884,1.0
800000,1.3282689,199.0,-0.19219778,-0.499044479843643,-0.499044479843643,1.0
810000,1.3247559,199.0,-0.19036247,-0.49905458089302884,-0.49905458089302884,1.0
820000,1.3215579,199.0,-0.19404595,-0.499044479843643,-0.499044479843643,1.0
830000,1.3192539,199.0,-0.19383958,-0.49905458089302884,-0.49905458089302884,1.0
840000,1.3171353,199.0,-0.20278016,-0.499044479843643,-0.499044479843643,1.0
850000,1.314618,199.0,-0.2002648,-0.49905458089302884,-0.49905458089302884,1.0
860000,1.3128883,199.0,-0.20568079,-0.499044479843643,-0.499044479843643,1.0
870000,1.3103719,199.0,-0.20800887,-0.49905458089302884,-0.49905458089302884,1.0
880000,1.3058662,199.0,-0.2144509,-0.499044479843643,-0.499044479843643,1.0
890000,1.301567,199.0,-0.21411373,-0.49905458089302884,-0.49905458089302884,1.0
900000,1.2981796,199.0,-0.21628763,-0.499044479843643,-0.499044479843643,1.0
910000,1.2948675,199.0,-0.21845244,-0.49905458089302884,-0.49905458089302884,1.0
920000,1.2913309,199.0,-0.223018,-0.499044479843643,-0.499044479843643,1.0
930000,1.2882699,199.0,-0.2207289,-0.49905458089302884,-0.49905458089302884,1.0
940000,1.2853991,199.0,-0.22501378,-0.499044479843643,-0.499044479843643,1.0
950000,1.2833465,199.0,-0.22262752,-0.49905458089302884,-0.49905458089302884,1.0
960000,1.281891,199.0,-0.22431459,-0.499044479843643,-0.499044479843643,1.0
970000,1.2803866,199.0,-0.21502149,-0.49905458089302884,-0.49905458089302884,1.0
980000,1.2794499,195.0,-0.21483593,-0.5315745033799334,-0.5315745033799334,1.0
990000,1.2790091,199.0,-0.27988768,-0.49922645060380677,-0.49922645060380677,1.0
1000000,1.2779431,199.0,-0.28468046,-0.49922343973625216,-0.49922343973625216,1.0
1010000,1.276598,199.0,-0.2688077,-0.49922645060380677,-0.49922645060380677,1.0
1020000,1.2752095,199.0,-0.26637623,-0.49922343973625216,-0.49922343973625216,1.0
