Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1800000,1.3062093,103.38709677419355,2.3646889,4.718962207276334,4.718962207276334,1.0
1810000,1.3061848,101.90526315789474,2.3710003,4.732101890505577,4.732101890505577,1.0
1820000,1.306279,104.93684210526315,2.3613648,4.736194552245893,4.736194552245893,1.0
1830000,1.3062416,102.36734693877551,2.362781,4.743891604167899,4.743891604167899,1.0
1840000,1.3060031,102.72164948453609,2.3756855,4.741257561236313,4.741257561236313,1.0
1850000,1.3059824,104.5,2.364376,4.725598784784476,4.725598784784476,1.0
1860000,1.3059438,103.41237113402062,2.359877,4.728580500489922,4.728580500489922,1.0
1870000,1.305671,106.27472527472527,2.3598242,4.723723777880271,4.723723777880271,1.0
1880000,1.305469,105.19565217391305,2.3432336,4.735456426506457,4.735456426506457,1.0
1890000,1.3054293,103.64583333333333,2.3490183,4.739416517938177,4.739416517938177,1.0
1900000,1.3053983,101.36082474226804,2.3533452,4.7245713040536765,4.7245713040536765,1.0
1910000,1.3052495,101.53125,2.3452866,4.73433838908871,4.73433838908871,1.0
1920000,1.3052738,104.0721649484536,2.340555,4.738218607380986,4.738218607380986,1.0
1930000,1.3052871,105.6063829787234,2.3451517,4.734605114710958,4.734605114710958,1.0
1940000,1.3053156,103.28421052631579,2.343879,4.73013816805596,4.73013816805596,1.0
1950000,1.3053108,104.94736842105263,2.3492672,4.725147220962926,4.725147220962926,1.0
1960000,1.305301,101.6938775510204,2.3467066,4.7241886641298025,4.7241886641298025,1.0
1970000,1.3052965,100.46464646464646,2.3566997,4.73734332274909,4.73734332274909,1.0
1980000,1.3052855,104.50526315789473,2.3549163,4.736684082056347,4.736684082056347,1.0
1990000,1.3052702,101.82291666666667,2.3599815,4.743664820169665,4.743664820169665,1.0
2000000,1.3052634,101.46875,2.362422,4.74492172524333,4.74492172524333,1.0
