Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1440000,1.416452,-0.23418158,1677.0,-23.89927683002088,-23.89927683002088,1.0
1450000,1.4162631,-0.73705345,958.0,-12.990837875668408,-12.990837875668408,1.0
1460000,1.4154557,-0.48139465,1325.090909090909,-20.822752557653736,-20.822752557653736,1.0
1470000,1.4156296,-0.42391,1003.0,-15.844726132231518,-15.844726132231518,1.0
1480000,1.4159284,-0.1713974,1199.4285714285713,-11.377996608614726,-11.377996608614726,1.0
1490000,1.4161131,0.7726592,1386.875,-28.758005580057215,-28.758005580057215,1.0
1500000,1.416953,-0.4172838,986.0,-9.721511604039415,-9.721511604039415,1.0
1510000,1.4171338,-0.2832334,902.0,-13.396172848001152,-13.396172848001152,1.0
1520000,1.4165697,-0.354861,1131.4285714285713,-10.336782997434966,-10.336782997434966,1.0
1530000,1.416584,-0.4137585,719.9444444444445,-7.700605081254455,-7.700605081254455,1.0
1540000,1.4173752,0.2883476,1190.0,-5.352082932046566,-5.352082932046566,1.0
1550000,1.4173667,-0.51289433,1360.9166666666667,-20.61322266320849,-20.61322266320849,1.0
1560000,1.4174794,-0.9540113,1673.0,-22.14001898995921,-22.14001898995921,1.0
1570000,1.418237,-0.2740381,1291.0,-11.500072044287403,-11.500072044287403,1.0
1580000,1.4179436,-0.7731239,1603.0,-19.935467931056337,-19.935467931056337,1.0
1590000,1.4182452,-0.5860241,5159.0,-123.98851900946465,-123.98851900946465,1.0
1600000,1.4177727,-0.6822184,2253.8,-19.384909734583925,-19.384909734583925,1.0
1610000,1.4164478,-0.7972937,2449.75,-73.9635941080669,-73.9635941080669,1.0
1620000,1.416621,-0.82049686,1654.0,-25.36438782346765,-25.36438782346765,1.0
1630000,1.4168184,-0.10823147,1231.875,-8.229307523281932,-8.229307523281932,1.0
1640000,1.4180707,-0.40143174,773.0,-2.403657692398459,-2.403657692398459,1.0
1650000,1.4179785,-0.3876759,1552.6,-27.494763754230917,-27.494763754230917,1.0
1660000,1.4179679,-0.6190984,1024.4,-7.812705904371978,-7.812705904371978,1.0
1670000,1.417616,-0.28640738,964.3,-7.449533851721208,-7.449533851721208,1.0
1680000,1.4171537,0.01210875,1336.8333333333333,-7.763980841490138,-7.763980841490138,1.0
1690000,1.416745,-0.25651714,1162.6,-12.766698397108849,-12.766698397108849,1.0
1700000,1.4164742,-0.81567705,1662.3333333333333,-27.26926152407638,-27.26926152407638,1.0
1710000,1.4161553,0.06342673,727.8888888888889,-10.150818550451529,-10.150818550451529,1.0
1720000,1.4168724,0.029123778,1187.0833333333333,-13.251131622916128,-13.251131622916128,1.0
1730000,1.4179428,-0.3827127,1088.125,-13.537569887915879,-13.537569887915879,1.0
1740000,1.4181646,-0.01223698,2249.0,-33.97379021997767,-33.97379021997767,1.0
1750000,1.4187164,-0.38267365,750.0625,-8.53912432934112,-8.53912432934112,1.0
1760000,1.4182013,-0.25001734,938.625,-5.864417512563705,-5.864417512563705,1.0
1770000,1.4171075,-0.27964824,1818.3333333333333,-22.620702164304628,-22.620702164304628,1.0
1780000,1.4156286,-1.2439734,2642.5,-27.96140694915084,-27.96140694915084,1.0
1790000,1.4145103,-0.8550661,1380.4285714285713,-17.77188380908501,-17.77188380908501,1.0
1800000,1.4140359,-0.7121695,1525.5,-10.946581387492188,-10.946581387492188,1.0
1810000,1.4141741,-0.5776493,1826.125,-35.76810948746606,-35.76810948746606,1.0
1820000,1.4140904,-0.074717954,1315.25,-11.318761488041503,-11.318761488041503,1.0
1830000,1.4140779,-0.17616986,702.3076923076923,-5.903499878442744,-5.903499878442744,1.0
1840000,1.4139692,-0.67513514,926.125,-6.408571226993274,-6.408571226993274,1.0
1850000,1.4135678,-0.84593326,1939.4285714285713,-21.74417934223415,-21.74417934223415,1.0
1860000,1.4133054,-0.42876562,2405.0,-31.019752954851015,-31.019752954851015,1.0
1870000,1.4128258,-0.5722263,1313.125,-5.559722426006033,-5.559722426006033,1.0
1880000,1.412719,-0.52382976,799.875,-16.004471160827734,-16.004471160827734,1.0
1890000,1.4124335,-0.33953944,1205.909090909091,-9.802492152203657,-9.802492152203657,1.0
1900000,1.4120827,-0.0670582,915.3636363636364,-8.022806693675442,-8.022806693675442,1.0
1910000,1.4118904,-0.5926631,1117.375,-12.5670211488914,-12.5670211488914,1.0
1920000,1.4113467,-0.3999345,1299.0,-14.216118999155924,-14.216118999155924,1.0
1930000,1.410894,-0.43826714,1137.375,-16.165307085297172,-16.165307085297172,1.0
1940000,1.4105601,-0.14467414,887.8333333333334,-10.386249291782102,-10.386249291782102,1.0
1950000,1.4108626,-0.24064812,2370.5714285714284,-79.5685077579692,-79.5685077579692,1.0
1960000,1.4119439,-0.44801325,843.9,-9.615618982152558,-9.615618982152558,1.0
1970000,1.4119825,-0.5332848,1409.875,-13.27135030255613,-13.27135030255613,1.0
1980000,1.4115237,-0.03758694,1413.3333333333333,-10.23503087319356,-10.23503087319356,1.0
1990000,1.4121467,-0.29013345,1982.4,-20.947817701062014,-20.947817701062014,1.0
2000000,1.4123678,-0.21345215,1544.0,-10.159647284868697,-10.159647284868697,1.0
2010000,1.4120158,-0.38873205,1327.111111111111,-13.443903766147237,-13.443903766147237,1.0
2020000,1.411418,-0.11581457,885.0909090909091,-5.775803700995642,-5.775803700995642,1.0
2030000,1.4106631,-0.61343986,1955.6,-15.103841938552796,-15.103841938552796,1.0
2040000,1.4100288,0.17353946,1499.0,-16.971266823665548,-16.971266823665548,1.0
2050000,1.4098856,0.59441626,None,None,None,1.0
2060000,1.4098121,-0.7978082,2711.5,-83.0898870636147,-83.0898870636147,1.0
2070000,1.4092621,-0.025059024,1433.857142857143,-8.736920991760728,-8.736920991760728,1.0
2080000,1.4089665,-0.4701705,1919.6,-17.4876365594886,-17.4876365594886,1.0
2090000,1.4089855,-0.61707103,882.375,-4.062935307533962,-4.062935307533962,1.0
2100000,1.4089762,-0.070314564,2099.0,-29.665313278336544,-29.665313278336544,1.0
2110000,1.4095405,-0.6339067,1474.75,-12.900489056813058,-12.900489056813058,1.0
2120000,1.4103732,-0.5104562,1034.5,-8.886523725983352,-8.886523725983352,1.0
2130000,1.4103189,-0.8360774,1257.888888888889,-12.166903567746179,-12.166903567746179,1.0
2140000,1.4098591,-1.071855,1688.2,-14.673359186512243,-14.673359186512243,1.0
2150000,1.4095849,-1.1642299,None,None,None,1.0
2160000,1.4095303,-0.4747455,3610.1666666666665,-113.1571875460116,-113.1571875460116,1.0
2170000,1.4095994,-0.3797571,1144.375,-7.4275844666092325,-7.4275844666092325,1.0
2180000,1.4101433,-0.4511549,1548.25,-26.59598372062652,-26.59598372062652,1.0
2190000,1.410628,-0.43997183,2187.25,-29.942644292561454,-29.942644292561454,1.0
2200000,1.4101167,-0.34239256,1091.7,-12.22660813041748,-12.22660813041748,1.0
2210000,1.4094329,-1.0459911,1602.3333333333333,-18.303183174524747,-18.303183174524747,1.0
2220000,1.4095153,-0.7714078,1097.25,-12.353221346591113,-12.353221346591113,1.0
2230000,1.40989,-0.3668173,1120.4,-16.515292701085855,-16.515292701085855,1.0
2240000,1.4101199,-0.2716236,1960.4285714285713,-27.84709794716972,-27.84709794716972,1.0
2250000,1.4100055,-1.000188,3178.0,-70.38146762128842,-70.38146762128842,1.0
2260000,1.4098253,0.044473626,1438.5,-15.01046543305321,-15.01046543305321,1.0
2270000,1.4100859,-0.50745565,1527.142857142857,-17.378531727178988,-17.378531727178988,1.0
2280000,1.410351,-0.63276565,1334.7142857142858,-9.504564936995198,-9.504564936995198,1.0
2290000,1.4099939,-0.35420787,1189.0,-8.385169585343647,-8.385169585343647,1.0
2300000,1.4096367,-1.8437809,2830.5,-34.36512683181354,-34.36512683181354,1.0
2310000,1.4095777,-0.575765,1138.75,-14.763728008567796,-14.763728008567796,1.0
2320000,1.4096141,-0.43708202,1028.090909090909,-10.612359594745529,-10.612359594745529,1.0
2330000,1.4095107,-0.5746485,2578.0,-39.98693982251037,-39.98693982251037,1.0
2340000,1.4091833,-0.6192171,1206.3,-11.836515514670463,-11.836515514670463,1.0
2350000,1.4086932,-0.72328013,1451.857142857143,-16.2778793646981,-16.2778793646981,1.0
2360000,1.4088932,-0.41800484,1369.0,-9.70826080389088,-9.70826080389088,1.0
2370000,1.4090126,-1.4185116,None,None,None,1.0
2380000,1.409252,-0.7378679,2532.3333333333335,-67.25773890241544,-67.25773890241544,1.0
2390000,1.4099952,-0.9528187,2729.75,-41.4104263163274,-41.4104263163274,1.0
2400000,1.4103845,-0.28979602,1124.5,-12.408302958374406,-12.408302958374406,1.0
2410000,1.4108789,-0.6151595,4527.0,-65.46278722584248,-65.46278722584248,1.0
2420000,1.4108949,-0.5080893,1340.75,-11.948008763190046,-11.948008763190046,1.0
2430000,1.4114634,-0.03189374,1760.6666666666667,-30.744915906393697,-30.744915906393697,1.0
2440000,1.4117677,-0.2568001,1474.2,-8.240960503532552,-8.240960503532552,1.0
2450000,1.4116389,-0.9587651,1701.125,-18.234955144646506,-18.234955144646506,1.0
2460000,1.411282,-0.495456,973.0,-7.8230749623078735,-7.8230749623078735,1.0
2470000,1.411229,-0.56167614,2587.25,-26.427213213961295,-26.427213213961295,1.0
2480000,1.411308,-0.8184204,1252.3333333333333,-14.697306405139292,-14.697306405139292,1.0
2490000,1.4115541,-0.69135696,1388.625,-7.786314080927696,-7.786314080927696,1.0
2500000,1.4114426,-0.8958729,3209.0,-30.162791983174127,-30.162791983174127,1.0
2510000,1.4112388,-0.30791795,1792.8333333333333,-9.19262673868434,-9.19262673868434,1.0
2520000,1.4110798,-0.7561944,1352.857142857143,-15.30187828623353,-15.30187828623353,1.0
2530000,1.4107987,-0.59740883,3766.6666666666665,-42.596395574667746,-42.596395574667746,1.0
2540000,1.4104937,-0.1558001,1342.3333333333333,-12.670943957306312,-12.670943957306312,1.0
2550000,1.4103266,-0.2187656,1077.5454545454545,-8.390246796388055,-8.390246796388055,1.0
2560000,1.4104722,-1.143014,3864.0,-69.56830618304957,-69.56830618304957,1.0
2570000,1.4107921,-0.29407203,1284.888888888889,-13.670600964891491,-13.670600964891491,1.0
2580000,1.4108459,-0.0956593,2280.75,-17.511653134006337,-17.511653134006337,1.0
2590000,1.41086,-1.4894413,3764.3333333333335,-102.7325580115042,-102.7325580115042,1.0
2600000,1.4110748,-0.7299735,769.875,-5.005036926183834,-5.005036926183834,1.0
2610000,1.4110351,-0.88382244,2913.25,-55.63163482251775,-55.63163482251775,1.0
2620000,1.4107097,-0.36088642,1606.142857142857,-9.883318903278061,-9.883318903278061,1.0
2630000,1.4103703,-0.014332693,2748.0,-63.16030697221868,-63.16030697221868,1.0
2640000,1.4101101,-1.6415246,1698.25,-25.251676361254795,-25.251676361254795,1.0
2650000,1.4097929,-0.9793078,1246.909090909091,-21.844936394931707,-21.844936394931707,1.0
2660000,1.4095162,-0.25124782,2136.5,-30.00604114394082,-30.00604114394082,1.0
2670000,1.4094933,-0.8520888,2174.0,-26.522755999967558,-26.522755999967558,1.0
2680000,1.409473,-1.0649602,2396.2,-52.43763277051912,-52.43763277051912,1.0
2690000,1.4095402,-0.07773529,1165.6666666666667,-9.488635952463179,-9.488635952463179,1.0
2700000,1.4095767,-0.6388492,2287.5,-25.378337733071703,-25.378337733071703,1.0
2710000,1.4095774,-0.7576865,1832.2,-28.85016102326481,-28.85016102326481,1.0
2720000,1.4095812,-0.22104134,1031.0,-6.258653993699409,-6.258653993699409,1.0
2730000,1.4095774,-1.0075666,1823.6666666666667,-14.395528915248027,-14.395528915248027,1.0
2740000,1.4097668,-0.5378223,1909.375,-33.52150095663819,-33.52150095663819,1.0
2750000,1.4097079,-0.58002776,1619.0,-19.41088843543518,-19.41088843543518,1.0
2760000,1.4097399,-0.7176918,1351.125,-11.147237625303205,-11.147237625303205,1.0
2770000,1.409741,-0.5366192,1454.7142857142858,-17.125317218020946,-17.125317218020946,1.0
2780000,1.4097841,-0.58437765,1657.25,-12.221901698154397,-12.221901698154397,1.0
2790000,1.4099028,-1.1011925,1330.6666666666667,-28.02894356424804,-28.02894356424804,1.0
2800000,1.4098916,-0.17983852,1503.111111111111,-15.636204551287745,-15.636204551287745,1.0
2810000,1.4099087,-0.28725597,1414.75,-22.726609666702302,-22.726609666702302,1.0
2820000,1.4100488,-0.67117286,2516.0,-36.598577389333514,-36.598577389333514,1.0
2830000,1.4101367,-0.7129963,1632.6666666666667,-21.058380857342247,-21.058380857342247,1.0
2840000,1.4101247,-0.83917373,1638.25,-12.713201134218934,-12.713201134218934,1.0
2850000,1.410111,-1.3686975,1151.875,-9.355423679045998,-9.355423679045998,1.0
2860000,1.4101506,-1.2657858,2894.75,-117.0541709640238,-117.0541709640238,1.0
2870000,1.4102266,-1.0284283,1711.5,-9.141654064005706,-9.141654064005706,1.0
2880000,1.4103073,-0.9263088,2273.5,-25.741323449412448,-25.741323449412448,1.0
2890000,1.410274,-0.5369434,1524.875,-13.88904120023085,-13.88904120023085,1.0
2900000,1.4102135,-1.1010635,1215.0,-9.732042799075135,-9.732042799075135,1.0
2910000,1.4102552,-0.95272845,1433.4444444444443,-30.992454829617753,-30.992454829617753,1.0
2920000,1.4103336,-0.36279154,1652.3333333333333,-11.715480598187847,-11.715480598187847,1.0
2930000,1.4103434,-1.0908358,1304.111111111111,-12.854195275712604,-12.854195275712604,1.0
2940000,1.4103177,-0.3421894,1704.5,-22.73093270384097,-22.73093270384097,1.0
2950000,1.4103097,-0.63142115,1716.5,-14.14084873455522,-14.14084873455522,1.0
2960000,1.4103265,-0.5072324,1308.5,-17.072868650403166,-17.072868650403166,1.0
2970000,1.4103473,-0.84020996,1008.7,-11.934564928438931,-11.934564928438931,1.0
2980000,1.4103519,-0.79064757,1524.875,-14.722748056285127,-14.722748056285127,1.0
2990000,1.4103509,-0.62619084,1236.0,-7.583561144887767,-7.583561144887767,1.0
3000000,1.4103448,-0.17619868,4767.5,-59.190915785729885,-59.190915785729885,1.0
