Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1810000,1.0873586,None,-5.6727724e-05,None,None,1.0
1820000,1.0868042,None,0.00020643685,None,None,1.0
1830000,1.0862757,None,-0.00014067165,None,None,1.0
1840000,1.0857885,None,-0.00043609337,None,None,1.0
1850000,1.0854397,None,-0.00050897046,None,None,1.0
1860000,1.0852044,None,-0.0004722578,None,None,1.0
1870000,1.0849859,None,-0.0004906251,None,None,1.0
1880000,1.0847166,None,-0.00036748656,None,None,1.0
1890000,1.0844185,None,3.2310047e-05,None,None,1.0
1900000,1.0842459,None,-1.3144591e-05,None,None,1.0
1910000,1.0841085,None,0.00025883163,None,None,1.0
1920000,1.0839512,None,-0.00022628807,None,None,1.0
1930000,1.083835,None,5.577037e-05,None,None,1.0
1940000,1.0836712,None,-0.00027554805,None,None,1.0
1950000,1.083536,None,0.00010921784,None,None,1.0
1960000,1.0834047,None,-9.8118886e-05,None,None,1.0
1970000,1.0833255,None,-3.5753314e-05,None,None,1.0
1980000,1.0832788,None,-0.0002007638,None,None,1.0
1990000,1.083238,None,0.00026494672,None,None,1.0
2000000,1.083214,None,0.00010594468,None,None,1.0
