Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
400000,1.3604349,196.7843137254902,0.19214593,0.8431372549019608,0.8431372549019608,1.0
410000,1.3603479,199.0,0.16291516,0.7254901960784313,0.7254901960784313,1.0
420000,1.3591309,196.28,0.22562067,0.96,0.96,1.0
430000,1.3587124,199.0,0.21731485,1.2040816326530612,1.2040816326530612,1.0
440000,1.358895,199.0,0.19864696,0.96,0.96,1.0
450000,1.3587831,197.83333333333334,0.31260553,1.4375,1.4375,1.0
460000,1.3577582,199.0,0.34293354,1.3333333333333333,1.3333333333333333,1.0
470000,1.3559822,199.0,0.34336287,1.5,1.5,1.0
480000,1.354347,199.0,0.31528395,1.510204081632653,1.510204081632653,1.0
490000,1.3531029,199.0,0.2832999,1.16,1.16,1.0
500000,1.3518301,199.0,0.30170768,1.2941176470588236,1.2941176470588236,1.0
510000,1.350039,195.9,0.43394968,1.54,1.54,1.0
520000,1.3481827,199.0,0.3976233,1.46,1.46,1.0
530000,1.3478943,199.0,0.36452076,1.7708333333333333,1.7708333333333333,1.0
540000,1.3480868,199.0,0.47747248,2.3529411764705883,2.3529411764705883,1.0
550000,1.346958,199.0,0.3862167,1.44,1.44,1.0
560000,1.344848,199.0,0.39382857,1.3,1.3,1.0
570000,1.3435484,199.0,0.5433353,2.26,2.26,1.0
580000,1.3430818,197.56603773584905,0.52092963,2.1132075471698113,2.1132075471698113,1.0
590000,1.3419931,199.0,0.49495813,1.875,1.875,1.0
600000,1.3405333,199.0,0.4941421,1.74,1.74,1.0
610000,1.3395869,199.0,0.47150013,1.8125,1.8125,1.0
620000,1.3390565,199.0,0.56799144,2.3333333333333335,2.3333333333333335,1.0
630000,1.3388582,199.0,0.5876258,2.42,2.42,1.0
640000,1.338034,199.0,0.59492224,2.549019607843137,2.549019607843137,1.0
650000,1.3361573,199.0,0.6039344,2.2,2.2,1.0
660000,1.3340038,199.0,0.6998302,2.423076923076923,2.423076923076923,1.0
670000,1.3324137,199.0,0.57699585,2.2916666666666665,2.2916666666666665,1.0
680000,1.33204,199.0,0.5419304,2.04,2.04,1.0
690000,1.3314661,199.0,0.6057194,2.3333333333333335,2.3333333333333335,1.0
700000,1.3303018,199.0,0.6433858,2.2549019607843137,2.2549019607843137,1.0
710000,1.3307024,199.0,0.7562564,2.58,2.58,1.0
720000,1.3310803,199.0,0.8051738,2.823529411764706,2.823529411764706,1.0
730000,1.330619,199.0,0.7829356,3.0,3.0,1.0
740000,1.3302155,199.0,0.6974703,2.769230769230769,2.769230769230769,1.0
750000,1.3302414,199.0,0.76659817,2.5,2.5,1.0
760000,1.3283913,199.0,0.8819573,2.9,2.9,1.0
770000,1.3279499,199.0,1.0366511,2.9583333333333335,2.9583333333333335,1.0
780000,1.3264089,199.0,0.9214543,3.176470588235294,3.176470588235294,1.0
790000,1.3253678,199.0,0.7949295,2.84,2.84,1.0
800000,1.3248868,199.0,0.95773643,3.196078431372549,3.196078431372549,1.0
810000,1.3219589,199.0,1.1758964,3.96,3.96,1.0
820000,1.3193957,199.0,1.0267516,3.0576923076923075,3.0576923076923075,1.0
830000,1.318146,199.0,1.0320139,3.5208333333333335,3.5208333333333335,1.0
840000,1.3174641,199.0,1.0475005,3.4,3.4,1.0
850000,1.3169898,199.0,1.2356108,3.8333333333333335,3.8333333333333335,1.0
860000,1.3175497,195.8653846153846,1.1319971,3.490566037735849,3.490566037735849,1.0
870000,1.317606,199.0,1.1418209,3.6530612244897958,3.6530612244897958,1.0
880000,1.3159811,199.0,1.422629,4.117647058823529,4.117647058823529,1.0
890000,1.3143569,196.1,1.250393,3.98,3.98,1.0
900000,1.3133684,199.0,1.4569341,4.615384615384615,4.615384615384615,1.0
910000,1.3118048,195.2156862745098,1.476601,3.98,3.98,1.0
920000,1.3111064,199.0,1.5861046,4.714285714285714,4.714285714285714,1.0
930000,1.3113229,199.0,1.6785994,5.125,5.125,1.0
940000,1.3108187,199.0,1.814596,5.113207547169812,5.113207547169812,1.0
950000,1.310537,196.72549019607843,1.6724133,4.647058823529412,4.647058823529412,1.0
960000,1.3108735,199.0,1.8954843,5.1,5.1,1.0
970000,1.3104948,199.0,2.014904,5.224489795918367,5.224489795918367,1.0
980000,1.3096746,199.0,2.0581665,5.392156862745098,5.392156862745098,1.0
990000,1.3090414,198.3,2.1477418,5.42,5.42,1.0
1000000,1.3081875,199.0,2.1963909,5.583333333333333,5.583333333333333,1.0
1010000,1.3070271,199.0,2.313208,5.854166666666667,5.854166666666667,1.0
1020000,1.3061068,199.0,2.2744908,5.811320754716981,5.811320754716981,1.0
1030000,1.3056867,199.0,2.3785317,5.8076923076923075,5.8076923076923075,1.0
1040000,1.3054812,199.0,2.4246743,6.26530612244898,6.26530612244898,1.0
1050000,1.3055717,199.0,2.5256593,6.183673469387755,6.183673469387755,1.0
1060000,1.3057948,199.0,2.5650036,6.25,6.25,1.0
1070000,1.3052372,199.0,2.6241815,6.489795918367347,6.489795918367347,1.0
1080000,1.3046914,199.0,2.7188122,6.5,6.5,1.0
1090000,1.303516,199.0,2.680698,6.604166666666667,6.604166666666667,1.0
1100000,1.3035464,199.0,2.7928746,6.754716981132075,6.754716981132075,1.0
1110000,1.3025366,199.0,2.857338,6.730769230769231,6.730769230769231,1.0
1120000,1.3017476,199.0,2.9362545,6.73469387755102,6.73469387755102,1.0
1130000,1.3012329,199.0,3.0215745,6.775510204081633,6.775510204081633,1.0
1140000,1.3005184,199.0,3.1120105,7.019230769230769,7.019230769230769,1.0
1150000,1.3003238,199.0,3.1038394,6.469387755102041,6.469387755102041,1.0
1160000,1.2994732,199.0,3.2420862,7.270833333333333,7.270833333333333,1.0
1170000,1.2985163,199.0,3.2431438,7.479166666666667,7.479166666666667,1.0
1180000,1.296877,199.0,3.3261087,7.30188679245283,7.30188679245283,1.0
1190000,1.2963029,199.0,3.386746,7.673076923076923,7.673076923076923,1.0
1200000,1.2956984,199.0,3.4306157,7.387755102040816,7.387755102040816,1.0
1210000,1.2947658,199.0,3.477312,7.408163265306122,7.408163265306122,1.0
1220000,1.293988,199.0,3.5378563,7.288461538461538,7.288461538461538,1.0
1230000,1.2931055,199.0,3.610806,7.73469387755102,7.73469387755102,1.0
1240000,1.2921886,199.0,3.6634266,7.5625,7.5625,1.0
1250000,1.2915674,199.0,3.6948886,7.854166666666667,7.854166666666667,1.0
1260000,1.2912897,199.0,3.7389455,7.811320754716981,7.811320754716981,1.0
1270000,1.2912604,199.0,3.7901664,7.884615384615385,7.884615384615385,1.0
1280000,1.2905868,199.0,3.84009,8.244897959183673,8.244897959183673,1.0
1290000,1.2891965,199.0,3.875562,8.224489795918368,8.224489795918368,1.0
1300000,1.2877318,199.0,3.9313245,8.134615384615385,8.134615384615385,1.0
1310000,1.2867874,199.0,3.9373074,7.836734693877551,7.836734693877551,1.0
1320000,1.286555,199.0,3.9620917,8.208333333333334,8.208333333333334,1.0
1330000,1.2863041,199.0,4.01415,8.208333333333334,8.208333333333334,1.0
1340000,1.2854687,199.0,4.047684,8.132075471698114,8.132075471698114,1.0
1350000,1.2847742,199.0,4.0849195,8.403846153846153,8.403846153846153,1.0
1360000,1.2845967,199.0,4.1334896,8.224489795918368,8.224489795918368,1.0
1370000,1.2843009,199.0,4.140618,8.285714285714286,8.285714285714286,1.0
1380000,1.2837592,199.0,4.1739483,8.365384615384615,8.365384615384615,1.0
1390000,1.2826765,199.0,4.1986227,8.448979591836734,8.448979591836734,1.0
1400000,1.2813187,199.0,4.246408,8.375,8.375,1.0
1410000,1.281058,199.0,4.2661505,8.354166666666666,8.354166666666666,1.0
1420000,1.2808591,199.0,4.2757335,8.584905660377359,8.584905660377359,1.0
1430000,1.2805889,199.0,4.2943277,8.596153846153847,8.596153846153847,1.0
1440000,1.2803332,199.0,4.333084,8.510204081632653,8.510204081632653,1.0
1450000,1.2796718,199.0,4.3345466,8.816326530612244,8.816326530612244,1.0
1460000,1.2793463,199.0,4.38656,8.615384615384615,8.615384615384615,1.0
1470000,1.2786548,199.0,4.408141,8.510204081632653,8.510204081632653,1.0
1480000,1.2769494,199.0,4.4179597,8.854166666666666,8.854166666666666,1.0
1490000,1.2759752,199.0,4.443027,8.9375,8.9375,1.0
1500000,1.2758721,199.0,4.455023,9.150943396226415,9.150943396226415,1.0
1510000,1.2757801,199.0,4.4739757,8.884615384615385,8.884615384615385,1.0
1520000,1.2753836,199.0,4.523982,8.918367346938776,8.918367346938776,1.0
1530000,1.2742026,199.0,4.5193686,8.918367346938776,8.918367346938776,1.0
1540000,1.2737528,199.0,4.5170884,8.923076923076923,8.923076923076923,1.0
1550000,1.2732657,199.0,4.5578756,8.795918367346939,8.795918367346939,1.0
1560000,1.2730168,199.0,4.5425386,9.229166666666666,9.229166666666666,1.0
1570000,1.2730875,199.0,4.5673394,9.0,9.0,1.0
1580000,1.2726939,199.0,4.5885005,8.88679245283019,8.88679245283019,1.0
1590000,1.2719134,199.0,4.5784545,9.038461538461538,9.038461538461538,1.0
1600000,1.2716149,199.0,4.615479,9.204081632653061,9.204081632653061,1.0
1610000,1.2710363,199.0,4.6268616,8.795918367346939,8.795918367346939,1.0
1620000,1.2704011,199.0,4.6486096,9.326923076923077,9.326923076923077,1.0
1630000,1.2698638,199.0,4.645485,8.918367346938776,8.918367346938776,1.0
1640000,1.2696058,199.0,4.654252,8.958333333333334,8.958333333333334,1.0
1650000,1.269517,199.0,4.657355,9.3125,9.3125,1.0
1660000,1.2695079,199.0,4.6959233,9.452830188679245,9.452830188679245,1.0
1670000,1.2694243,199.0,4.702652,9.25,9.25,1.0
1680000,1.2690716,199.0,4.7133536,9.346938775510203,9.346938775510203,1.0
1690000,1.2685392,199.0,4.7274666,9.510204081632653,9.510204081632653,1.0
1700000,1.2679495,199.0,4.751863,9.384615384615385,9.384615384615385,1.0
1710000,1.2672912,199.0,4.7758837,9.408163265306122,9.408163265306122,1.0
1720000,1.2668469,199.0,4.777324,9.458333333333334,9.458333333333334,1.0
1730000,1.2665715,199.0,4.784484,9.354166666666666,9.354166666666666,1.0
1740000,1.2661957,199.0,4.7999134,9.547169811320755,9.547169811320755,1.0
1750000,1.2659749,199.0,4.7944975,9.384615384615385,9.384615384615385,1.0
1760000,1.2659961,199.0,4.818972,9.326530612244898,9.326530612244898,1.0
1770000,1.2659658,199.0,4.807585,9.448979591836734,9.448979591836734,1.0
1780000,1.2659401,199.0,4.852632,10.0,10.0,1.0
1790000,1.2658409,199.0,4.859704,9.489795918367347,9.489795918367347,1.0
1800000,1.2656912,199.0,4.873178,9.375,9.375,1.0
1810000,1.2653383,199.0,4.9019,9.9375,9.9375,1.0
1820000,1.265085,199.0,4.887271,9.226415094339623,9.226415094339623,1.0
1830000,1.264777,199.0,4.9153075,9.557692307692308,9.557692307692308,1.0
1840000,1.264486,199.0,4.9229245,9.306122448979592,9.306122448979592,1.0
1850000,1.2642034,199.0,4.9175067,9.489795918367347,9.489795918367347,1.0
1860000,1.263915,199.0,4.9246445,9.307692307692308,9.307692307692308,1.0
1870000,1.2637857,199.0,4.890482,9.755102040816327,9.755102040816327,1.0
1880000,1.2637024,199.0,4.9431715,9.6875,9.6875,1.0
1890000,1.2635747,199.0,4.949512,9.625,9.625,1.0
1900000,1.2635156,199.0,4.948224,9.641509433962264,9.641509433962264,1.0
1910000,1.2634125,199.0,4.9696665,9.692307692307692,9.692307692307692,1.0
1920000,1.2633635,199.0,4.951064,9.63265306122449,9.63265306122449,1.0
1930000,1.2632688,199.0,4.996085,9.693877551020408,9.693877551020408,1.0
1940000,1.263121,199.0,5.009431,9.557692307692308,9.557692307692308,1.0
1950000,1.2630167,199.0,4.9990873,9.877551020408163,9.877551020408163,1.0
1960000,1.2629267,199.0,4.989123,9.729166666666666,9.729166666666666,1.0
1970000,1.2628776,199.0,5.007412,9.854166666666666,9.854166666666666,1.0
1980000,1.2628435,199.0,5.0241656,9.622641509433961,9.622641509433961,1.0
1990000,1.2628007,199.0,5.0096145,9.653846153846153,9.653846153846153,1.0
2000000,1.262783,199.0,5.0129027,9.877551020408163,9.877551020408163,1.0
